globalid;address;parentglobalid
6810564;396651, Воронежская обл, Россошанский р-н, Россошь г., Слесарная ул., дом 24;5548982
17622911;396653, Воронежская обл, Россошанский р-н, Россошь г., Деповская ул., дом 109;6232955
22836751;242820, Брянская обл, Клетнянский р-н, Клетня пгт., Ленина ул., дом 35;5515810
20415184;391480, Рязанская обл, Путятинский р-н, Путятино с., Пролетарская ул., дом 2а;5948703
26340708;396651, Воронежская обл, Россошанский р-н, Россошь г., Олега Кошевого ул., дом 14;5734343
8313758;243240, Брянская обл, Стародуб г., Больничный пер., дом 14;5648314
29217168;396659, Воронежская обл, Россошанский р-н, Россошь г., Кирова ул., дом 15;5919630
32069531;241020, Брянская обл, Брянск г., Челюскинцев ул., дом 22;6103487
24989453;397340, Воронежская обл, Поворинский р-н, Пески с., Шалаева ул., дом 49;5652876
6798428;396020, Воронежская обл, Рамонский р-н, Рамонь рп., Газовая ул., дом 72;5556642
22119112;396650, Воронежская обл, Россошанский р-н, Россошь г., Февральская ул., дом 152;5463437
8654094;396020, Воронежская обл, Рамонский р-н, Рамонь рп., Космонавтов ул., дом 79;5670717
11796133;243240, Брянская обл, Стародуб г., Ленина ул., дом 69;5862089
155781;396020, Воронежская обл, Рамонский р-н, Рамонь рп., Юбилейная ул., дом 7;5884454
28497602;396020, Воронежская обл, Рамонский р-н, Рамонь рп., Тутукова ул., дом 42;5884443
22119041;396655, Воронежская обл, Россошанский р-н, Россошь г., Февральская ул., дом 155;5463437
25124015;396651, Воронежская обл, Россошанский р-н, Россошь г., Макарова ул., дом 29;5663125
10107027;242820, Брянская обл, Клетнянский р-н, Клетня пгт., Верхний пер., дом 4;5771988
12600951;397354, Воронежская обл, Поворинский р-н, Поворино г., 18 Партсъезда ул., дом 21;5919238
15316127;396659, Воронежская обл, Россошанский р-н, Россошь г., Карла Маркса ул., дом 5;6090305
10488594;243240, Брянская обл, Стародуб г., Комарова ул., дом 38;5776307
11834635;243240, Брянская обл, Стародуб г., Ленина ул., дом 140;5862089
